FBX Name,User Name,Email,命名检查,分类检查,分类,Hierarchy Check,Hierarchy Root Name Check,根节点名,冻结变换检查,LOD 数量,贴花数量,碰撞数量,LOD 材质球数量,贴花材质球数量,是否有无效的UV集,UV1 范围,Vertex Color,各级 LOD 的三角形数量,贴花的三角形数量,碰撞的三角形数量,旋转包围盒大小 (居中),包围盒大小 (未居中),绝对路径
SM_Prop_Acc_Back_B10010,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Acc_Back_B10010],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.992468-0.992151],[0.000000][0.000000][0.000000],[10116][5178][1696][766],N/A,78,[0.135952][0.201718][0.138519],[0.068015][0.106138][0.090697],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Acc_Back_B10010.fbx
SM_Prop_Acc_Back_B10011,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Acc_Back_B10011],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.992468-0.992151],[0.000000][0.000000][0.000000],[10116][5178][1696][766],N/A,78,[0.135952][0.201718][0.138519],[0.068015][0.106138][0.090697],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Acc_Back_B10011.fbx
SM_Prop_Acc_Back_B10012,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Acc_Back_B10012],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.992468-0.992151],[0.000000][0.000000][0.000000],[10116][5178][1696][766],N/A,78,[0.135952][0.201718][0.138519],[0.068015][0.106138][0.090697],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Acc_Back_B10012.fbx
SM_Prop_Acc_Misc_M10015,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Acc_Misc_M10015],Passed,4,0,1,[5][5][5][3],N/A,Passed,[0.990230-0.979840],[0.000000][0.000000][0.000000],[4127][2142][744][350],N/A,12,[0.249482][0.178509][0.149268],[0.074768][0.162539][0.123577],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Acc_Misc_M10015.fbx
SM_Prop_Acc_Misc_M10016,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Acc_Misc_M10016],Passed,4,0,1,[6][6][6][4],N/A,Passed,[0.990230-0.979840],[0.000000][0.000000][0.000000],[8254][4284][1488][700],N/A,12,[0.249483][0.178510][0.149268],[0.074768][0.162539][0.123577],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Acc_Misc_M10016.fbx
SM_Prop_Audio_01,,,Passed,Failed,N/A,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Audio_01.fbx
SM_Prop_Audio_02,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Audio_02],Passed,4,0,1,[1][1][1][1],N/A,Passed,[1.996881-0.995161],[0.000000][0.000000][0.000000],[1716][787][300][138],N/A,86,[1.639508][0.821866][0.821780],[0.479658][1.630871][0.537708],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Audio_02.fbx
SM_Prop_Backpack_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Backpack_01],Passed,4,0,1,[1][1][1][1],N/A,Passed,[0.995645-0.993796],[0.000000][0.000000][0.000000],[3410][3124][1140][545],N/A,36,[0.968519][1.049636][1.696515],[0.854312][0.982418][0.510353],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Backpack_01.fbx
SM_Prop_Balloon_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Balloon_01],Passed,4,0,1,[3][3][3][3],N/A,Passed,[5.864387-2.843714],[0.000000][0.000000][0.000000],[11697][6502][3251][1625],N/A,934,[91.993263][45.677235][46.300949],[61.558868][47.131454][27.906021],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Balloon_01.fbx
SM_Prop_Balloon_02,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Balloon_02],Passed,4,0,1,[4][4][4][3],N/A,Passed,[1163.042236-523.773071],[0.000000][0.000000][0.000000],[7476][3737][1867][933],N/A,576,[104.592430][107.142159][101.247269],[54.220047][107.317230][55.715179],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Balloon_02.fbx
SM_Prop_BusStationSign_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_BusStationSign_01],Passed,4,0,0,[1][1][1][1],N/A,Passed,[0.611679-0.189349],[0.000000][0.000000][0.000000],[102][42][19][8],N/A,N/A,[0.856479][0.235265][0.019214],[0.428240][0.019201][0.117951],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_BusStationSign_01.fbx
SM_Prop_BusStation_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_BusStation_01],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.998206-0.998714],[0.000000][0.000000][0.000000],[2623][977][426][190],N/A,180,[2.092300][11.370374][3.084571],[1.018260][3.482540][5.832288],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_BusStation_01.fbx
SM_Prop_Cake_01c,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Cake_01c],Passed,4,0,0,[1][1][1][1],N/A,Passed,[0.988270-0.834402],[0.000000][0.000000][0.000000],[4996][2658][1173][582],N/A,N/A,[0.078562][0.079018][0.118290],[0.040160][0.113707][0.040163],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Cake_01c.fbx
SM_Prop_CaptureBallStore_Inside_011,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CaptureBallStore_Inside_011],Passed,4,0,1,[3][3][3][3],N/A,Passed,[1.997929-1.000140],[0.000000][0.000000][0.000000],[4514][2110][1104][834],N/A,148,[1.333570][4.775027][5.047344],[2.621904][1.333446][2.512267],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CaptureBallStore_Inside_011.fbx
SM_Prop_CaptureBallStore_Inside_012,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CaptureBallStore_Inside_012],Passed,1,0,0,[1],N/A,Passed,[1.000000-1.000000],[0.000000][0.000000][0.000000],[300],N/A,N/A,[1.218070][1.218070][1.218070],[0.609036][0.609035][0.609036],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CaptureBallStore_Inside_012.fbx
SM_Prop_CaptureBallStore_Inside_013,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CaptureBallStore_Inside_013],Passed,4,0,1,[1][1][1][1],N/A,Passed,[0.995503-0.976888],[0.000000][0.000000][0.000000],[342][264][203][156],N/A,88,[0.616545][0.753920][0.672222],[0.001279][0.616555][0.000999],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CaptureBallStore_Inside_013.fbx
SM_Prop_CaptureBallStore_Inside_014,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CaptureBallStore_Inside_014],Passed,4,0,1,[1][1][1][1],N/A,Passed,[1.995504-0.976888],[0.000000][0.000000][0.000000],[342][264][203][157],N/A,88,[0.616545][0.753921][0.670059],[0.001278][0.616555][0.753135],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CaptureBallStore_Inside_014.fbx
SM_Prop_CaptureBallStore_Inside_015,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CaptureBallStore_Inside_015],Passed,4,0,1,[1][1][1][1],N/A,Passed,[0.989172-0.991654],[0.000000][0.000000][0.000000],[312][254][207][168],N/A,84,[0.754883][0.839596][0.770051],[0.001278][0.000000][0.753135],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CaptureBallStore_Inside_015.fbx
SM_Prop_CaptureBallStore_Inside_016,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CaptureBallStore_Inside_016],Passed,4,0,1,[1][1][1][1],N/A,Passed,[1.989172-0.991654],[0.000000][0.000000][0.000000],[318][194][98][28],N/A,84,[0.752942][0.770051][0.839596],[0.768979][0.000000][0.753136],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CaptureBallStore_Inside_016.fbx
SM_Prop_Car_001,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Car_001],Failed,4,0,7,[2][2][2][2],N/A,Passed,[1.993426-0.996309],[1.000000][1.000000][1.000000],[2558][1362][694][319],N/A,154,[2.174882][2.982763][4.441771],[1.823034][2.174882][1.491382],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Car_001.fbx
SM_Prop_Car_002,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Car_002],Passed,4,0,1,[4][4][4][4],N/A,Passed,[1.997437-0.998351],[0.000000][0.000000][0.000000],[9244][4856][1855][902],N/A,780,[3.925290][3.220806][11.289420],[5.715938][3.144878][1.959812],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Car_002.fbx
SM_Prop_Car_002_D,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Car_002_D],Passed,4,1,1,[2][2][2][2],[1],Passed,[0.997879-0.998351],[0.000000][0.000000][0.000000],[9327][6377][3187][1593],[100],80,[3.163413][3.859842][11.174548],[5.605850][3.142943][1.927434],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Car_002_D.fbx
SM_Prop_Car_03_B,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Car_03_B],Passed,4,1,2,[1][1][1][1],[1],Passed,[0.993760-0.995121],[1.000000][1.000000][1.000000],[4012][2006][1003][549],[766],48,[3.020555][2.173286][4.539204],[1.510969][2.165117][2.713682],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Car_03_B.fbx
SM_Prop_Car_03_D,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Car_03_D],Passed,4,1,2,[1][1][1][1],[1],Passed,[0.993760-0.995121],[1.000000][1.000000][1.000000],[4012][2006][1003][500],[360],48,[4.540712][3.020574][2.172326],[1.510969][2.165117][2.713682],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Car_03_D.fbx
SM_Prop_CatClimber_01a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CatClimber_01a],Passed,4,0,1,[2][2][2][2],N/A,Passed,[1.583699-0.992331],[1.000000][1.000000][1.000000],[2586][1292][646][323],N/A,124,[1.671427][0.785498][0.785503],[0.406557][1.663264][0.406606],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CatClimber_01a.FBX
SM_Prop_CatClimber_01b,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CatClimber_01b],Passed,4,0,1,[2][2][2][2],N/A,Passed,[1.583699-0.992331],[1.000000][1.000000][1.000000],[2286][1142][571][285],N/A,100,[0.785496][1.267621][0.785503],[0.406557][1.258263][0.406606],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CatClimber_01b.FBX
SM_Prop_CatClimber_01c,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_CatClimber_01c],Passed,4,0,1,[2][2][2][2],N/A,Passed,[1.583699-0.992331],[1.000000][1.000000][1.000000],[2134][1066][533][265],N/A,88,[0.785529][0.785525][0.674175],[0.406557][0.672484][0.406606],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_CatClimber_01c.FBX
SM_Prop_Flowerbed_01a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Flowerbed_01a],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.994265-0.994076],[0.000000][0.000000][0.000000],[120][120][52][16],N/A,12,[2.337633][1.061005][0.641596],[1.168943][0.633238][0.544747],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Flowerbed_01a.fbx
SM_Prop_FlowerBed_01_a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_FlowerBed_01_a],Passed,4,0,0,[1][1][1][1],N/A,Passed,[0.916546-0.998008],[0.000000][0.000000][0.000000],[692][240][108][76],N/A,N/A,[1.587848][0.763226][0.434288],[1.587848][0.763226][0.217144],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_FlowerBed_01_a.fbx
SM_Prop_FlowerBed_02,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_FlowerBed_02],Failed,4,0,1,[3][3][3][3],N/A,Passed,[4.129809-5.455241],[0.000000][0.000000][0.000000],[2121][2109][934][410],N/A,185,[4.000309][20.253078][12.328006],[17.787487][3.999804][-0.070357],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_FlowerBed_02.fbx
SM_Prop_Flowerbed_02a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Flowerbed_02a],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.993832-0.994038],[0.000000][0.000000][0.000000],[137][137][50][22],N/A,12,[4.070800][0.743331][1.510496],[2.062410][0.742191][0.758824],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Flowerbed_02a.fbx
SM_Prop_Flowerbed_03a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Flowerbed_03a],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.994517-0.994438],[0.000000][0.000000][0.000000],[227][227][90][38],N/A,12,[0.801501][1.534774][1.520834],[0.762815][0.799087][0.766493],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Flowerbed_03a.fbx
SM_Prop_Flowerbed_04a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Flowerbed_04a],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.992257-0.993852],[0.000000][0.000000][0.000000],[106][106][34][18],N/A,12,[0.873017][0.876566][0.425273],[0.438291][0.424027][0.443375],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Flowerbed_04a.fbx
SM_Prop_GuideBoard_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_GuideBoard_01],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.998083-0.992111],[0.000000][0.000000][0.000000],[4383][2207][808][350],N/A,497,[3.109059][5.061666][3.435982],[1.849353][4.861641][1.561104],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_GuideBoard_01.fbx
SM_Prop_Handrail_02_b,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_02_b],Passed,4,0,1,[2][2][2][1],N/A,Passed,[0.991362-0.723332],[0.000000][0.000000][0.000000],[14][14][7][6],N/A,52,[0.105569][0.786005][2.672481],[2.672481][0.786005][0.000000],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_02_b.fbx
SM_Prop_Handrail_03_a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_03_a],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.991742-0.992883],[0.000000][0.000000][0.000000],[544][544][272][136],N/A,12,[0.116548][2.541375][0.906799],[2.409813][0.906799][0.006043],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_03_a.fbx
SM_Prop_Handrail_03_b,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_03_b],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.926846-0.951724],[0.000000][0.000000][0.000000],[112][112][56][28],N/A,36,[2.500001][0.906799][0.105568],[2.500000][0.906799][0.000000],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_03_b.fbx
SM_Prop_Handrail_03_c,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_03_c],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.991997-0.992883],[0.000000][0.000000][0.000000],[258][258][129][64],N/A,52,[0.907236][0.109403][2.500309],[2.500268][0.906799][0.003056],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_03_c.fbx
SM_Prop_Handrail_04,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_04],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.991997-0.992883],[0.000000][0.000000][0.000000],[1180][1180][589][293],N/A,410,[0.909925][25.656178][1.716395],[8.291836][0.907165][9.854229],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_04.fbx
SM_Prop_Handrail_04_a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_04_a],Passed,4,0,1,[3][3][3][3],N/A,Passed,[0.992916-0.993303],[0.000000][0.000000][0.000000],[458][451][225][111],N/A,72,[0.121157][2.503118][0.907441],[2.409812][0.908533][0.007037],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_04_a.fbx
SM_Prop_Handrail_04_b,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_04_b],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.991362-0.723332],[0.000000][0.000000][0.000000],[56][56][28][14],N/A,36,[0.105569][0.786005][2.500000],[2.500000][0.786005][0.000000],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_04_b.fbx
SM_Prop_Handrail_04_c,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_04_c],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.990601-0.730753],[0.000000][0.000000][0.000000],[122][122][61][30],N/A,52,[0.784706][2.518096][0.120342],[2.517941][0.784366][0.010089],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_04_c.fbx
SM_Prop_Handrail_05,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Handrail_05],Passed,4,0,24,[2][2][2][2],N/A,Passed,[0.991742-0.992883],[0.000000][0.000000][0.000000],[2696][2696][1466][603],N/A,1396,[1.362683][21.777929][21.823330],[79.947723][-2.907771][-59.335655],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Handrail_05.fbx
SM_Prop_Juice_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Juice_01],Failed,4,0,1,[1][1][1][1],N/A,Passed,[0.990915-0.993647],[0.000000][0.000000][0.000000],[480][468][178][80],N/A,20,[0.319841][0.174327][0.169991],[0.146224][0.294428][0.074725],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Juice_01.fbx
SM_Prop_Lamppost_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Lamppost_01],Passed,4,0,1,[1][1][1][1],N/A,Passed,[0.997747-0.996461],[0.000000][0.000000][0.000000],[1398][522][229][102],N/A,12,[0.283866][1.109564][0.185512],[0.141935][1.109564][0.092757],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Lamppost_01.fbx
SM_Prop_Mask_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Mask_01],Passed,4,0,1,[1][1][1][1],N/A,Passed,[0.986777-0.985852],[0.000000][0.000000][0.000000],[358][250][222][154],N/A,160,[0.103085][0.100989][0.057874],[0.069460][0.092836][0.026904],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Mask_01.fbx
SM_Prop_Microphone_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Microphone_01],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.994040-0.986932],[0.000000][0.000000][0.000000],[996][728][253][116],N/A,252,[0.308422][1.304342][0.307234],[0.154543][1.301889][0.155217],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Microphone_01.fbx
SM_Prop_Microphone_02,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Microphone_02],Passed,4,0,0,[1][1][1][1],N/A,Passed,[1.994220-0.980003],[0.000000][0.000000][0.000000],[1590][824][300][126],N/A,N/A,[0.111015][0.299822][0.470036],[0.235021][1.401891][0.818868],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Microphone_02.fbx
SM_Prop_Misc_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Misc_01],Passed,4,0,1,[2][2][2][2],N/A,Passed,[0.995280-0.995058],[0.000000][0.000000][0.000000],[1520][774][389][192],N/A,198,[0.962796][0.626778][0.748532],[0.428942][0.451897][0.389725],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Misc_01.fbx
SM_Prop_Misc_02a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Misc_02a],Passed,4,0,1,[1][1][1][1],N/A,Passed,[0.997268-0.997000],[0.000000][0.000000][0.000000],[1333][640][372][187],N/A,84,[0.176391][0.236074][0.418789],[0.123995][0.215620][0.093193],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Misc_02a.fbx
SM_Prop_Misc_02a_01,,,Passed,Failed,N/A,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Misc_02a_01.fbx
SM_Prop_Misc_03,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Misc_03],Passed,4,0,5,[1][1][1][1],N/A,Passed,[1.986419-0.984395],[0.000000][0.000000][0.000000],[1176][588][274][136],N/A,186,[0.040653][0.214839][0.144248],[0.107419][0.148834][0.050826],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Misc_03.fbx
SM_Prop_Misc_04,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Misc_04],Passed,4,0,1,[2][2][2][1],N/A,Passed,[0.990000-0.988800],[0.000000][0.000000][0.000000],[3008][1550][732][272],N/A,204,[0.167449][0.099852][0.229474],[0.114748][0.177658][0.038308],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Misc_04.fbx
SM_Prop_Misc_05,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_Misc_05],Passed,4,0,5,[1][1][1][1],N/A,Passed,[0.991894-0.990534],[0.000000][0.000000][0.000000],[2206][1089][532][260],N/A,212,[0.404601][0.359516][0.382388],[0.271510][0.177730][0.172309],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Misc_05.fbx
SM_Prop_OfficeMisc_01,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_OfficeMisc_01],Passed,4,0,0,[2][2][2][2],N/A,Passed,[0.983715-0.928161],[0.000000][0.000000][0.000000],[1308][872][435][216],N/A,N/A,[0.727192][0.777821][2.479502],[0.369793][2.424995][0.399013],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_OfficeMisc_01.fbx
SM_Prop_OfficeMisc_02,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_OfficeMisc_02],Passed,4,0,1,[1][1][1][1],N/A,Passed,[0.998160-1.000139],[0.000000][0.000000][0.000000],[8281][4139][2068][1033],N/A,2070,[3.784860][8.541193][3.005269],[1.903547][8.525256][1.501935],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_OfficeMisc_02.fbx
SM_Prop_OfficeMisc_03,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_OfficeMisc_03],Failed,4,0,1,[1][1][1][1],N/A,Passed,[4.939201-1.043825],[0.000000][0.000000][0.000000],[608][303][150][75],N/A,34,[0.899660][1.046931][1.284305],[0.490930][1.069555][0.534389],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_OfficeMisc_03.fbx
SM_Prop_OfficeMisc_04a,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_OfficeMisc_04a],Passed,3,0,1,[1][1][1],N/A,Passed,[0.859709-0.736339],[0.000000][0.000000][0.000000],[300][168][116],N/A,12,[0.250000][0.317526][0.250000],[0.125000][0.317526][0.125000],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_OfficeMisc_04a.fbx
SM_Prop_OfficeMisc_04b,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_OfficeMisc_04b],Passed,3,0,1,[1][1][1],N/A,Passed,[0.796553-0.978784],[0.000000][0.000000][0.000000],[308][144][74],N/A,12,[0.396614][0.301318][0.396617],[0.198307][0.301317][0.198307],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_OfficeMisc_04b.fbx
SM_Prop_OfficeMisc_05,,,Passed,Failed,N/A,Passed,Passed,[SM_Prop_OfficeMisc_05],Failed,4,0,1,[1][1][1][1],N/A,Passed,[0.974121-0.910645],[1.000000][0.000000][0.000000],[268][188][134][66],N/A,12,[0.445663][0.438620][0.594002],[0.218162][0.571404][0.232377],C:/worldx_robot_HZPCC0420091_3279/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_OfficeMisc_05.FBX
